t'_CD	0.2218983995186532
t'_VOT	0.032301665752715314
t'_CD	0.2556044855214865
t'_VOT	0.05196354925436797
t'_CD	0.24436912352054208
t'_VOT	0.032301665752715536
t'_CD	0.13341992376121592
t'_VOT	0.02527956450212443
p_CD	0.1534764754783613
p_VOT	0.024603099122485483
p_CD	0.15933435622181014
p_VOT	0.051549350542350325
p_CD	0.17456484615477708
p_VOT	0.046863045947591164
p_CD	0.13355968095063453
p_VOT	0.06326511202924756
t_CD	0.18163361768277797
t_VOT	0.06508537966966199
t_CD	0.15892941547243078
t_VOT	0.06508537966966221
t_CD	0.20433781989312472
t_VOT	0.05146285834345399
t_CD	0.12260269193587536
t_VOT	0.05600369878552325
p'_CD	0.3343329315851302
p'_VOT	0.02111576410011351
p'_CD	0.2797838743265042
p'_VOT	0.019356117091770653
p'_CD	0.2885821093682184
p'_VOT	0.03519294016685581
p'_CD	0.15132964271748062
p'_VOT	0.021115764100112955

